PSA_Id,Domain,English,Kiswahili,Dholuo,English_tokens,Kiswahili_tokens,Dholuo_tokens,English_token_count,Kiswahili_token_count,Dholuo_token_count,Kiswahili_borrowed_terms,Dholuo_borrowed_terms,Kiswahili_has_codeswitch,Dholuo_has_codeswitch,English_word_count,Kiswahili_word_count,Dholuo_word_count,ratio_kis_eng,ratio_dho_eng,ratio_dho_kis,Dholuo_has_repeat_loop
1509,Agriculture,"Research has shown that strengthening women's access to agri-food markets generates increased and stable incomes, laying a foundation for their ...","Utafiti umeonyesha kwamba kuimarisha upatikanaji wa wanawake katika masoko ya chakula cha kilimo huzalisha mapato yaliyoongezeka na imara, na kuweka msingi wa ...","Nonro mosetim nyiso ni miyo mon thuolo mar bedo e chiro mar chiemo e piny mangima kelo pesa momedore kendo mosiko, kendo mano miyo...","['Research', 'has', 'shown', 'that', 'strengthening', 'women', ""'s"", 'access', 'to', 'agri-food', 'markets', 'generates', 'increased', 'and', 'stable', 'incomes', ',', 'laying', 'a', 'foundation', 'for', 'their', '...']","['Utafiti', 'umeonyesha', 'kwamba', 'kuimarisha', 'upatikanaji', 'wa', 'wanawake', 'katika', 'masoko', 'ya', 'chakula', 'cha', 'kilimo', 'huzalisha', 'mapato', 'yaliyoongezeka', 'na', 'imara', ',', 'na', 'kuweka', 'msingi', 'wa', '...']","['Nonro', 'mosetim', 'nyiso', 'ni', 'miyo', 'mon', 'thuolo', 'mar', 'bedo', 'e', 'chiro', 'mar', 'chiemo', 'e', 'piny', 'mangima', 'kelo', 'pesa', 'momedore', 'kendo', 'mosiko', ',', 'kendo', 'mano', 'miyo', '.', '.', '.']",23,24,28,[],[],False,False,21,23,24,1.0952380952380953,1.1428571428571428,1.0434782608695652,False
445,Education,New green-energy TVET curriculum launched – free download on KICD site now!,"Mtaala mpya wa TVET wa nishati ya kijani ulizinduliwa ""upakuaji wa bure kwenye tovuti ya KICD sasa!""",Chenro manyien mar tiegruok e yore mag TVET ma tiyo gi teko mar lowo ne ochak download e websait mar KICD sani!,"['New', 'green-energy', 'TVET', 'curriculum', 'launched', '–', 'free', 'download', 'on', 'KICD', 'site', 'now', '!']","['Mtaala', 'mpya', 'wa', 'TVET', 'wa', 'nishati', 'ya', 'kijani', 'ulizinduliwa', '``', 'upakuaji', 'wa', 'bure', 'kwenye', 'tovuti', 'ya', 'KICD', 'sasa', '!', ""''""]","['Chenro', 'manyien', 'mar', 'tiegruok', 'e', 'yore', 'mag', 'TVET', 'ma', 'tiyo', 'gi', 'teko', 'mar', 'lowo', 'ne', 'ochak', 'download', 'e', 'websait', 'mar', 'KICD', 'sani', '!']",13,20,23,"['TVET', 'KICD']","['TVET', 'KICD']",True,True,12,17,22,1.4166666666666667,1.8333333333333333,1.2941176470588236,False
317,Education,Grade 6 must register for KPSEA by February 28.,Darasa la 6 lazima lijiandikishe kwa KPSEA ifikapo Februari 28.,Jopuonjre mag klas mar 6 nyaka ndikre e KPSEA kapok ochopo tarik 28 Februar.,"['Grade', '6', 'must', 'register', 'for', 'KPSEA', 'by', 'February', '28', '.']","['Darasa', 'la', '6', 'lazima', 'lijiandikishe', 'kwa', 'KPSEA', 'ifikapo', 'Februari', '28', '.']","['Jopuonjre', 'mag', 'klas', 'mar', '6', 'nyaka', 'ndikre', 'e', 'KPSEA', 'kapok', 'ochopo', 'tarik', '28', 'Februar', '.']",10,11,15,['KPSEA'],['KPSEA'],True,True,9,10,14,1.1111111111111112,1.5555555555555556,1.4,False
1616,Agriculture,Women play a key role in fish value chain. Learn about specific initiatives and markets that support women's participation and empowerment.,Wanawake wana jukumu muhimu katika mnyororo wa thamani wa samaki. Jifunze kuhusu mipango na masoko maalum yanayounga mkono ushiriki na uwezeshaji wa wanawake.,Mon ni gi tich maduong' moloyo e chiro mar nengo rech. Puonjri kuom chenro mar chiro ma konyo riwruok kod nyalo mar mine.,"['Women', 'play', 'a', 'key', 'role', 'in', 'fish', 'value', 'chain', '.', 'Learn', 'about', 'specific', 'initiatives', 'and', 'markets', 'that', 'support', 'women', ""'s"", 'participation', 'and', 'empowerment', '.']","['Wanawake', 'wana', 'jukumu', 'muhimu', 'katika', 'mnyororo', 'wa', 'thamani', 'wa', 'samaki', '.', 'Jifunze', 'kuhusu', 'mipango', 'na', 'masoko', 'maalum', 'yanayounga', 'mkono', 'ushiriki', 'na', 'uwezeshaji', 'wa', 'wanawake', '.']","['Mon', 'ni', 'gi', 'tich', 'maduong', ""'"", 'moloyo', 'e', 'chiro', 'mar', 'nengo', 'rech', '.', 'Puonjri', 'kuom', 'chenro', 'mar', 'chiro', 'ma', 'konyo', 'riwruok', 'kod', 'nyalo', 'mar', 'mine', '.']",24,25,26,[],[],False,False,21,23,23,1.0952380952380953,1.0952380952380953,1.0,False
779,Health,"Key points to stop Mpox spread: Avoid close contact with individuals showing symptoms. Do not share personal items like towels, utensils, or clothing. Maintain good hygiene by washing hands frequently.","Mambo muhimu ya kuzuia kuenea kwa Mpox: Epuka kugusana kwa karibu na watu wanaoonyesha dalili. Usishiriki vitu vya kibinafsi kama vile taulo, vyombo, au nguo. Dumisha usafi mzuri kwa kunawa mikono mara kwa mara.","Weche madongo mag geng'o landruok mar Mpox: Kik ibed machiegni gi joma nigi ranyisi mag tuwono. Kik inyis ng'at machielo gik ma in-go, kaka togo, sende, kata lewni. Bed ng'ama ler kuom luoko lweteni kinde ka kinde.","['Key', 'points', 'to', 'stop', 'Mpox', 'spread', ':', 'Avoid', 'close', 'contact', 'with', 'individuals', 'showing', 'symptoms', '.', 'Do', 'not', 'share', 'personal', 'items', 'like', 'towels', ',', 'utensils', ',', 'or', 'clothing', '.', 'Maintain', 'good', 'hygiene', 'by', 'washing', 'hands', 'frequently', '.']","['Mambo', 'muhimu', 'ya', 'kuzuia', 'kuenea', 'kwa', 'Mpox', ':', 'Epuka', 'kugusana', 'kwa', 'karibu', 'na', 'watu', 'wanaoonyesha', 'dalili', '.', 'Usishiriki', 'vitu', 'vya', 'kibinafsi', 'kama', 'vile', 'taulo', ',', 'vyombo', ',', 'au', 'nguo', '.', 'Dumisha', 'usafi', 'mzuri', 'kwa', 'kunawa', 'mikono', 'mara', 'kwa', 'mara', '.']","['Weche', 'madongo', 'mag', 'geng', ""'"", 'o', 'landruok', 'mar', 'Mpox', ':', 'Kik', 'ibed', 'machiegni', 'gi', 'joma', 'nigi', 'ranyisi', 'mag', 'tuwono', '.', 'Kik', 'inyis', 'ng', ""'"", 'at', 'machielo', 'gik', 'ma', 'in', '-', 'go', ',', 'kaka', 'togo', ',', 'sende', ',', 'kata', 'lewni', '.', 'Bed', 'ng', ""'"", 'ama', 'ler', 'kuom', 'luoko', 'lweteni', 'kinde', 'ka', 'kinde', '.']",36,40,52,['Mpox'],['Mpox'],True,True,30,34,37,1.1333333333333333,1.2333333333333334,1.088235294117647,False
2774,Governance,Tana River residents urged to reject attempts by politicians to divide them along ethnic lines for personal gain.,Wakazi wa Tana River wahimizwa kukataa majaribio ya wanasiasa ya kuwagawanya kwa misingi ya kikabila kwa ajili ya faida zao binafsi.,Jodak e Aora Tana nojiw mondo okwed pogruok ma josiasa ne timo e kindgi mondo giyud ber giwegi.,"['Tana', 'River', 'residents', 'urged', 'to', 'reject', 'attempts', 'by', 'politicians', 'to', 'divide', 'them', 'along', 'ethnic', 'lines', 'for', 'personal', 'gain', '.']","['Wakazi', 'wa', 'Tana', 'River', 'wahimizwa', 'kukataa', 'majaribio', 'ya', 'wanasiasa', 'ya', 'kuwagawanya', 'kwa', 'misingi', 'ya', 'kikabila', 'kwa', 'ajili', 'ya', 'faida', 'zao', 'binafsi', '.']","['Jodak', 'e', 'Aora', 'Tana', 'nojiw', 'mondo', 'okwed', 'pogruok', 'ma', 'josiasa', 'ne', 'timo', 'e', 'kindgi', 'mondo', 'giyud', 'ber', 'giwegi', '.']",19,22,19,"['River', 'Tana']",['Tana'],True,True,18,21,18,1.1666666666666667,1.0,0.8571428571428571,False
4553,Security & Safety,The National Disaster Operations Centre has issued an update on severe weather warnings.,Kituo cha Kitaifa cha Uendeshaji wa Maafa kimetoa taarifa kuhusu tahadhari za hali mbaya ya hewa.,Ofis mar piny mangima ma rito masira osegolo wach manyien kuom siem mag yamo mager.,"['The', 'National', 'Disaster', 'Operations', 'Centre', 'has', 'issued', 'an', 'update', 'on', 'severe', 'weather', 'warnings', '.']","['Kituo', 'cha', 'Kitaifa', 'cha', 'Uendeshaji', 'wa', 'Maafa', 'kimetoa', 'taarifa', 'kuhusu', 'tahadhari', 'za', 'hali', 'mbaya', 'ya', 'hewa', '.']","['Ofis', 'mar', 'piny', 'mangima', 'ma', 'rito', 'masira', 'osegolo', 'wach', 'manyien', 'kuom', 'siem', 'mag', 'yamo', 'mager', '.']",14,17,16,[],[],False,False,13,16,15,1.2307692307692308,1.1538461538461537,0.9375,False
953,Health,Parents should register the birth of their child at the nearest civil registration office. A birth certificate secures a child's legal identity and access to services.,Wazazi wanapaswa kusajili kuzaliwa kwa mtoto wao katika ofisi ya usajili wa kiraia iliyo karibu. Cheti cha kuzaliwa kinahakikisha utambulisho wa kisheria wa mtoto na upatikanaji wa huduma.,"Jonyuol onego ondik nying nyathigi e rejistari mar anyuola machiegni kodgi. Satifiket mar nyuol miyo nyathi bedo ng'at ma sirkal oyiego, kendo miyo oyudo kony.","['Parents', 'should', 'register', 'the', 'birth', 'of', 'their', 'child', 'at', 'the', 'nearest', 'civil', 'registration', 'office', '.', 'A', 'birth', 'certificate', 'secures', 'a', 'child', ""'s"", 'legal', 'identity', 'and', 'access', 'to', 'services', '.']","['Wazazi', 'wanapaswa', 'kusajili', 'kuzaliwa', 'kwa', 'mtoto', 'wao', 'katika', 'ofisi', 'ya', 'usajili', 'wa', 'kiraia', 'iliyo', 'karibu', '.', 'Cheti', 'cha', 'kuzaliwa', 'kinahakikisha', 'utambulisho', 'wa', 'kisheria', 'wa', 'mtoto', 'na', 'upatikanaji', 'wa', 'huduma', '.']","['Jonyuol', 'onego', 'ondik', 'nying', 'nyathigi', 'e', 'rejistari', 'mar', 'anyuola', 'machiegni', 'kodgi', '.', 'Satifiket', 'mar', 'nyuol', 'miyo', 'nyathi', 'bedo', 'ng', ""'"", 'at', 'ma', 'sirkal', 'oyiego', ',', 'kendo', 'miyo', 'oyudo', 'kony', '.']",29,30,30,[],[],False,False,26,28,25,1.0769230769230769,0.9615384615384616,0.8928571428571429,False
1814,Security & Safety,"""DCI is investigating a fake 'youth startup grant' program circulating on TikTok and Instagram. There is no such initiative funded by the Government of Kenya.""","""DCI inachunguza mpango bandia wa 'ruzuku ya vijana wanaoanza' unaosambazwa kwenye TikTok na Instagram. Hakuna mpango kama huo unaofadhiliwa na Serikali ya Kenya.""","""DCI nono chenro mar miriambo ma yudore e TikTok kod Instagram. onge chenro ma kamano ma sirkal mar Kenya nigo mar chiwo pesa"".","['``', 'DCI', 'is', 'investigating', 'a', 'fake', ""'youth"", 'startup', 'grant', ""'"", 'program', 'circulating', 'on', 'TikTok', 'and', 'Instagram', '.', 'There', 'is', 'no', 'such', 'initiative', 'funded', 'by', 'the', 'Government', 'of', 'Kenya', '.', ""''""]","['``', 'DCI', 'inachunguza', 'mpango', 'bandia', 'wa', ""'ruzuku"", 'ya', 'vijana', 'wanaoanza', ""'"", 'unaosambazwa', 'kwenye', 'TikTok', 'na', 'Instagram', '.', 'Hakuna', 'mpango', 'kama', 'huo', 'unaofadhiliwa', 'na', 'Serikali', 'ya', 'Kenya', '.', ""''""]","['""', 'DCI', 'nono', 'chenro', 'mar', 'miriambo', 'ma', 'yudore', 'e', 'TikTok', 'kod', 'Instagram', '.', 'onge', 'chenro', 'ma', 'kamano', 'ma', 'sirkal', 'mar', 'Kenya', 'nigo', 'mar', 'chiwo', 'pesa', '""', '.']",30,28,27,"['TikTok', 'Instagram', 'Kenya', 'DCI']","['TikTok', 'Instagram', 'Kenya', 'DCI']",True,True,25,23,23,0.92,0.92,1.0,False
4741,Security & Safety,Stay alert for updates on landslide risk from official government channels.,Kaa macho kwa taarifa kuhusu hatari ya maporomoko ya ardhi kutoka njia rasmi za serikali.,Bed gi ritruok mondo iyud weche manyien ewi luoro mar osruok mar lowo kowuok e chanel ma sirkal mapile.,"['Stay', 'alert', 'for', 'updates', 'on', 'landslide', 'risk', 'from', 'official', 'government', 'channels', '.']","['Kaa', 'macho', 'kwa', 'taarifa', 'kuhusu', 'hatari', 'ya', 'maporomoko', 'ya', 'ardhi', 'kutoka', 'njia', 'rasmi', 'za', 'serikali', '.']","['Bed', 'gi', 'ritruok', 'mondo', 'iyud', 'weche', 'manyien', 'ewi', 'luoro', 'mar', 'osruok', 'mar', 'lowo', 'kowuok', 'e', 'chanel', 'ma', 'sirkal', 'mapile', '.']",12,16,20,[],[],False,False,11,15,19,1.3636363636363635,1.7272727272727273,1.2666666666666666,False
3119,Health,"(Dr.) James Nyikal, MP, visited the National Syndemic Diseases Control Council (NSDCC) for a briefing on Kenya's coordinated response to HIV and other syndemic diseases.","(Dkt.) James Nyikal, Mbunge, alitembelea Baraza la Kitaifa la Kudhibiti Magonjwa ya Sindemic (NSDCC) kwa muhtasari wa mwitikio ulioratibiwa wa Kenya kwa VVU na magonjwa mengine ya sindemic.","(Dr.) James Nyikal, MP, nodhi e bura mar piny mangima mar rito tuoche ma nyalo landore (NSDCC) mondo oyud puonj kuom kaka piny Kenya ochung' motegno e wi tuoche mag HIV kod tuoche mamoko ma nyalo landore.","['(', 'Dr.', ')', 'James', 'Nyikal', ',', 'MP', ',', 'visited', 'the', 'National', 'Syndemic', 'Diseases', 'Control', 'Council', '(', 'NSDCC', ')', 'for', 'a', 'briefing', 'on', 'Kenya', ""'s"", 'coordinated', 'response', 'to', 'HIV', 'and', 'other', 'syndemic', 'diseases', '.']","['(', 'Dkt', '.', ')', 'James', 'Nyikal', ',', 'Mbunge', ',', 'alitembelea', 'Baraza', 'la', 'Kitaifa', 'la', 'Kudhibiti', 'Magonjwa', 'ya', 'Sindemic', '(', 'NSDCC', ')', 'kwa', 'muhtasari', 'wa', 'mwitikio', 'ulioratibiwa', 'wa', 'Kenya', 'kwa', 'VVU', 'na', 'magonjwa', 'mengine', 'ya', 'sindemic', '.']","['(', 'Dr', '.', ')', 'James', 'Nyikal', ',', 'MP', ',', 'nodhi', 'e', 'bura', 'mar', 'piny', 'mangima', 'mar', 'rito', 'tuoche', 'ma', 'nyalo', 'landore', '(', 'NSDCC', ')', 'mondo', 'oyud', 'puonj', 'kuom', 'kaka', 'piny', 'Kenya', 'ochung', ""'"", 'motegno', 'e', 'wi', 'tuoche', 'mag', 'HIV', 'kod', 'tuoche', 'mamoko', 'ma', 'nyalo', 'landore', '.']",33,36,46,"['James', 'Nyikal', 'NSDCC', 'Kenya']","['James', 'Dr', 'MP', 'Nyikal', 'NSDCC', 'Kenya', 'HIV']",True,True,25,28,37,1.12,1.48,1.3214285714285714,False
4723,Security & Safety,Anyone who witnesses theft during mass gatherings should alert authorities immediately.,Yeyote anayeshuhudia wizi wakati wa mikusanyiko mikubwa anapaswa kuarifu mamlaka mara moja.,Ng'at ang'ata ma neno kuo e kinde ma ji mang'eny romoe onego onyis jotelo mapiyo.,"['Anyone', 'who', 'witnesses', 'theft', 'during', 'mass', 'gatherings', 'should', 'alert', 'authorities', 'immediately', '.']","['Yeyote', 'anayeshuhudia', 'wizi', 'wakati', 'wa', 'mikusanyiko', 'mikubwa', 'anapaswa', 'kuarifu', 'mamlaka', 'mara', 'moja', '.']","['Ng', ""'"", 'at', 'ang', ""'"", 'ata', 'ma', 'neno', 'kuo', 'e', 'kinde', 'ma', 'ji', 'mang', ""'"", 'eny', 'romoe', 'onego', 'onyis', 'jotelo', 'mapiyo', '.']",12,13,22,[],[],False,False,11,12,15,1.0909090909090908,1.3636363636363635,1.25,False
625,Education,Stay in school! Avoid protest zones for safety.,Endelea shuleni! Epuka maeneo ya maandamano kwa ajili ya usalama.,Bed e skul! Kik udhi kuonde ma ji ng'urie nikech mano nyalo kelonu hinyruok.,"['Stay', 'in', 'school', '!', 'Avoid', 'protest', 'zones', 'for', 'safety', '.']","['Endelea', 'shuleni', '!', 'Epuka', 'maeneo', 'ya', 'maandamano', 'kwa', 'ajili', 'ya', 'usalama', '.']","['Bed', 'e', 'skul', '!', 'Kik', 'udhi', 'kuonde', 'ma', 'ji', 'ng', ""'"", 'urie', 'nikech', 'mano', 'nyalo', 'kelonu', 'hinyruok', '.']",10,12,18,[],[],False,False,8,10,14,1.25,1.75,1.4,False
2376,Security & Safety,"Report child labor, forced marriage, and abuse to relevant authorities or hotlines.","Ripoti ajira ya watoto, ndoa ya kulazimishwa, na unyanyasaji kwa mamlaka husika au simu za dharura.","Nyis jotelo kata joma tiyo gi simo ni itiyo gi nyithindo e tich, ikendgi gi thuon, kendo iti gi joma itiyogo e timo timbe mag achaya.","['Report', 'child', 'labor', ',', 'forced', 'marriage', ',', 'and', 'abuse', 'to', 'relevant', 'authorities', 'or', 'hotlines', '.']","['Ripoti', 'ajira', 'ya', 'watoto', ',', 'ndoa', 'ya', 'kulazimishwa', ',', 'na', 'unyanyasaji', 'kwa', 'mamlaka', 'husika', 'au', 'simu', 'za', 'dharura', '.']","['Nyis', 'jotelo', 'kata', 'joma', 'tiyo', 'gi', 'simo', 'ni', 'itiyo', 'gi', 'nyithindo', 'e', 'tich', ',', 'ikendgi', 'gi', 'thuon', ',', 'kendo', 'iti', 'gi', 'joma', 'itiyogo', 'e', 'timo', 'timbe', 'mag', 'achaya', '.']",15,19,29,[],[],False,False,12,16,26,1.3333333333333333,2.1666666666666665,1.625,False
3289,Agriculture,Keep your donkeys healthy by monitoring for signs of rabies.,Weka punda wako na afya kwa kuchunguza dalili za kichaa cha mbwa.,Ket punda mari obed gi ngima maber kuom luwo ranyisi mag tuo mar rabies.,"['Keep', 'your', 'donkeys', 'healthy', 'by', 'monitoring', 'for', 'signs', 'of', 'rabies', '.']","['Weka', 'punda', 'wako', 'na', 'afya', 'kwa', 'kuchunguza', 'dalili', 'za', 'kichaa', 'cha', 'mbwa', '.']","['Ket', 'punda', 'mari', 'obed', 'gi', 'ngima', 'maber', 'kuom', 'luwo', 'ranyisi', 'mag', 'tuo', 'mar', 'rabies', '.']",11,13,15,[],[],False,False,10,12,14,1.2,1.4,1.1666666666666667,False
4271,Health,Attend your nearest clinic for family planning services this month.,Hudhuria kliniki ya karibu kwa huduma za uzazi wa mpango mwezi huu.,Dhi e klinik man machiegni kodi mondo iyud kony mar keto chenro mar anyuola e dwe mar apar.,"['Attend', 'your', 'nearest', 'clinic', 'for', 'family', 'planning', 'services', 'this', 'month', '.']","['Hudhuria', 'kliniki', 'ya', 'karibu', 'kwa', 'huduma', 'za', 'uzazi', 'wa', 'mpango', 'mwezi', 'huu', '.']","['Dhi', 'e', 'klinik', 'man', 'machiegni', 'kodi', 'mondo', 'iyud', 'kony', 'mar', 'keto', 'chenro', 'mar', 'anyuola', 'e', 'dwe', 'mar', 'apar', '.']",11,13,19,[],[],False,False,10,12,18,1.2,1.8,1.5,False
2683,Governance,The Commission Chairman Wafula Chebukati urges Faith Based Organizations to have a collective responsibility to ensure we have a peaceful free and fair election in August 2022.,Mwenyekiti wa Tume Wafula Chebukati anahimiza Mashirika ya Kidini kuwa na jukumu la pamoja la kuhakikisha tuna uchaguzi huru na wa haki wa amani mwezi Agosti 2022.,"Jakom mar Komiti miluongo ni Wafula Chebukati, jiwo riwruok mar dinde mondo obed gi ting ' mar neno ni yiero e dwe mar Aboro higa mar alufu ariyo piero ariyo kod ariyo otim e yo ma ayanga.","['The', 'Commission', 'Chairman', 'Wafula', 'Chebukati', 'urges', 'Faith', 'Based', 'Organizations', 'to', 'have', 'a', 'collective', 'responsibility', 'to', 'ensure', 'we', 'have', 'a', 'peaceful', 'free', 'and', 'fair', 'election', 'in', 'August', '2022', '.']","['Mwenyekiti', 'wa', 'Tume', 'Wafula', 'Chebukati', 'anahimiza', 'Mashirika', 'ya', 'Kidini', 'kuwa', 'na', 'jukumu', 'la', 'pamoja', 'la', 'kuhakikisha', 'tuna', 'uchaguzi', 'huru', 'na', 'wa', 'haki', 'wa', 'amani', 'mwezi', 'Agosti', '2022', '.']","['Jakom', 'mar', 'Komiti', 'miluongo', 'ni', 'Wafula', 'Chebukati', ',', 'jiwo', 'riwruok', 'mar', 'dinde', 'mondo', 'obed', 'gi', 'ting', ""'"", 'mar', 'neno', 'ni', 'yiero', 'e', 'dwe', 'mar', 'Aboro', 'higa', 'mar', 'alufu', 'ariyo', 'piero', 'ariyo', 'kod', 'ariyo', 'otim', 'e', 'yo', 'ma', 'ayanga', '.']",28,28,39,"['Wafula', 'Chebukati']","['Wafula', 'Chebukati']",True,True,27,27,37,1.0,1.3703703703703705,1.3703703703703705,False
2526,Governance,"We call upon all stakeholders political leaders, candidates, and citizens to exercise restraint, demonstrate respect for law and put the interest of the nation above all else.Let us remember: Elections are not a battle of might, but a contest of ideas.","Tunawaomba wadau wote viongozi wa kisiasa, wagombea, na raia kujizuia, kuonyesha heshima kwa sheria na kuweka maslahi ya taifa mbele ya yote. Tukumbuke: Uchaguzi si vita vya nguvu, bali ni mashindano ya mawazo.","Wakwayo jokanyo, jotelo mag siasa duto, jokanyo mag siasa, kod jopiny mondo oti gi ritruok, omi chik luor, kendo oket dwaro mar piny obed motelo ne gimoro amora. Wapar ni yiero ok en tulo to mana piem mar paro.","['We', 'call', 'upon', 'all', 'stakeholders', 'political', 'leaders', ',', 'candidates', ',', 'and', 'citizens', 'to', 'exercise', 'restraint', ',', 'demonstrate', 'respect', 'for', 'law', 'and', 'put', 'the', 'interest', 'of', 'the', 'nation', 'above', 'all', 'else.Let', 'us', 'remember', ':', 'Elections', 'are', 'not', 'a', 'battle', 'of', 'might', ',', 'but', 'a', 'contest', 'of', 'ideas', '.']","['Tunawaomba', 'wadau', 'wote', 'viongozi', 'wa', 'kisiasa', ',', 'wagombea', ',', 'na', 'raia', 'kujizuia', ',', 'kuonyesha', 'heshima', 'kwa', 'sheria', 'na', 'kuweka', 'maslahi', 'ya', 'taifa', 'mbele', 'ya', 'yote', '.', 'Tukumbuke', ':', 'Uchaguzi', 'si', 'vita', 'vya', 'nguvu', ',', 'bali', 'ni', 'mashindano', 'ya', 'mawazo', '.']","['Wakwayo', 'jokanyo', ',', 'jotelo', 'mag', 'siasa', 'duto', ',', 'jokanyo', 'mag', 'siasa', ',', 'kod', 'jopiny', 'mondo', 'oti', 'gi', 'ritruok', ',', 'omi', 'chik', 'luor', ',', 'kendo', 'oket', 'dwaro', 'mar', 'piny', 'obed', 'motelo', 'ne', 'gimoro', 'amora', '.', 'Wapar', 'ni', 'yiero', 'ok', 'en', 'tulo', 'to', 'mana', 'piem', 'mar', 'paro', '.']",47,40,46,[],[],False,False,41,33,39,0.8048780487804879,0.9512195121951219,1.1818181818181819,False
2603,Governance,The agency also appealed to the public to report any suspicious individuals or activities that could help in ongoing investigations.,Shirika hilo pia liliwaomba umma kuripoti watu au shughuli zozote zinazotiliwa shaka ambazo zinaweza kusaidia katika uchunguzi unaoendelea.,Riwruogno bende ne ogwelo ji duto mondo ochiw ripot ewi gik moko duto ma nyalo konyo e nonro madhi nyime.,"['The', 'agency', 'also', 'appealed', 'to', 'the', 'public', 'to', 'report', 'any', 'suspicious', 'individuals', 'or', 'activities', 'that', 'could', 'help', 'in', 'ongoing', 'investigations', '.']","['Shirika', 'hilo', 'pia', 'liliwaomba', 'umma', 'kuripoti', 'watu', 'au', 'shughuli', 'zozote', 'zinazotiliwa', 'shaka', 'ambazo', 'zinaweza', 'kusaidia', 'katika', 'uchunguzi', 'unaoendelea', '.']","['Riwruogno', 'bende', 'ne', 'ogwelo', 'ji', 'duto', 'mondo', 'ochiw', 'ripot', 'ewi', 'gik', 'moko', 'duto', 'ma', 'nyalo', 'konyo', 'e', 'nonro', 'madhi', 'nyime', '.']",21,19,21,[],[],False,False,20,18,20,0.9,1.0,1.1111111111111112,False
370,Education,Itâ€TMs okay to talk! Reduce mental health stigma in schools.,Ni sawa kuzungumza! Punguza unyanyapaa wa afya ya akili shuleni.,"Onge rach wuoyo! Dwoko mar penjono ne en, ""Kik iket ketho kuom joma nigi tuoche mag paro e skunde.","['Itâ€TMs', 'okay', 'to', 'talk', '!', 'Reduce', 'mental', 'health', 'stigma', 'in', 'schools', '.']","['Ni', 'sawa', 'kuzungumza', '!', 'Punguza', 'unyanyapaa', 'wa', 'afya', 'ya', 'akili', 'shuleni', '.']","['Onge', 'rach', 'wuoyo', '!', 'Dwoko', 'mar', 'penjono', 'ne', 'en', ',', '""', 'Kik', 'iket', 'ketho', 'kuom', 'joma', 'nigi', 'tuoche', 'mag', 'paro', 'e', 'skunde', '.']",12,12,23,[],[],False,False,10,10,19,1.0,1.9,1.9,False
1013,Health,Regularly talking and singing to your baby strengthens their brain development and early language skills.,Kuzungumza na kumwimbia mtoto wako mara kwa mara huimarisha ukuaji wa ubongo wake na ujuzi wake wa lugha ya awali.,"Wuoyo kod wer kanyachiel gi nyathini kinde ka kinde, tego obwongone koda nyalo ma en-go mar ng'eyo dhok.","['Regularly', 'talking', 'and', 'singing', 'to', 'your', 'baby', 'strengthens', 'their', 'brain', 'development', 'and', 'early', 'language', 'skills', '.']","['Kuzungumza', 'na', 'kumwimbia', 'mtoto', 'wako', 'mara', 'kwa', 'mara', 'huimarisha', 'ukuaji', 'wa', 'ubongo', 'wake', 'na', 'ujuzi', 'wake', 'wa', 'lugha', 'ya', 'awali', '.']","['Wuoyo', 'kod', 'wer', 'kanyachiel', 'gi', 'nyathini', 'kinde', 'ka', 'kinde', ',', 'tego', 'obwongone', 'koda', 'nyalo', 'ma', 'en', '-', 'go', 'mar', 'ng', ""'"", 'eyo', 'dhok', '.']",16,21,24,[],[],False,False,15,20,18,1.3333333333333333,1.2,0.9,False
2799,Governance,Good evening. Please note the Duty field has been updated as PAID and your records were updated. You can now view your vehicle details via the service portal.,Habari za jioni. Tafadhali kumbuka kuwa sehemu ya Ushuru imesasishwa kama IMALIPO na rekodi zako zimesasishwa. Sasa unaweza kuona maelezo ya gari lako kupitia lango la huduma.,"Odhiambo maber. Ng'e ni kuonde mitiyogo e chulo osuru sani oseloki mana kaka ne ichulo, kendo weche misendikogo sani oseloki. Inyalo neno weche mag mtokni kokalo kuom websait mar tij lendo.","['Good', 'evening', '.', 'Please', 'note', 'the', 'Duty', 'field', 'has', 'been', 'updated', 'as', 'PAID', 'and', 'your', 'records', 'were', 'updated', '.', 'You', 'can', 'now', 'view', 'your', 'vehicle', 'details', 'via', 'the', 'service', 'portal', '.']","['Habari', 'za', 'jioni', '.', 'Tafadhali', 'kumbuka', 'kuwa', 'sehemu', 'ya', 'Ushuru', 'imesasishwa', 'kama', 'IMALIPO', 'na', 'rekodi', 'zako', 'zimesasishwa', '.', 'Sasa', 'unaweza', 'kuona', 'maelezo', 'ya', 'gari', 'lako', 'kupitia', 'lango', 'la', 'huduma', '.']","['Odhiambo', 'maber', '.', 'Ng', ""'"", 'e', 'ni', 'kuonde', 'mitiyogo', 'e', 'chulo', 'osuru', 'sani', 'oseloki', 'mana', 'kaka', 'ne', 'ichulo', ',', 'kendo', 'weche', 'misendikogo', 'sani', 'oseloki', '.', 'Inyalo', 'neno', 'weche', 'mag', 'mtokni', 'kokalo', 'kuom', 'websait', 'mar', 'tij', 'lendo', '.']",31,30,37,[],[],False,False,28,27,31,0.9642857142857143,1.1071428571428572,1.1481481481481481,False
